amenity,ele,gnis:feature_id,name,geometry,religion,denomination,addr:city,addr:housenumber,addr:postcode,addr:state,addr:street,opening_hours,operator,operator:short,operator:type,operator:website,operator:wikidata,operator:wikipedia,phone,ref,website,brand,brand:wikidata,short_name,source,wheelchair,addr:housename,cuisine,access,addr:unit,branch,internet_access,official_name,outdoor_seating,takeaway,healthcare,recycling_type,operational_status,wikidata,entrance,display,support,email,presbyterian,service_times,check_date,drive_through,fuel:diesel,fuel:octane_87,fuel:octane_89,fuel:octane_93,self_service,brand:website,brand:wikipedia,shop,not:brand:wikidata,changing_table,fee,unisex,social_facility,social_facility:for,description,delivery,leisure,smoking,atm,alt_name,capacity,socket:type1,socket:chademo,contact:email,contact:youtube,drinking_water,lit,bicycle_parking,fountain,theatre:type,amenity_1,fixme:atp,owner,start_date,name:en,check_date:opening_hours,sport,contact:website,shelter_type,contact:phone,note,service:bicycle:pump,service:bicycle:tools,alcohol,dispensing,healthcare:speciality,post:city,post:housenumber,post:postcode,post:state,post:street,covered,fuel,backrest,colour,material,seats,training,animal_boarding,indoor_seating,parking_space,portable,toilets:disposal,toilets:handwashing,automated,bench,cash_in,cash_out,cash_withdrawal,currency:BCH,currency:USD,currency:XBT,indoor,manufacturer,payment:cash,payment:onchain,url,fuel:Kerosene,microbrewery,parking,contact:facebook,contact:instagram,contact:twitter,opening_hours:drive_through,addr:country,waste,hot_water,bottle,armrest,drink:cola,drink:soft_drink,vending,air_conditioning,bar,diet:fish,diet:seafood,payment:american_express,payment:credit_cards,payment:debit_cards,payment:diners_club,payment:mastercard,payment:visa,reservation,website:menu,addr:full,lgbtq,full_name,socket:type1_combo,socket:type1_combo:output,toilets,diet:local,diet:non-vegetarian,bin,nodes,toilets:wheelchair,grades,emergency,surface,building,capacity:disabled,supervised,building:levels,park_ride,layer,orientation,height,drive_in,fax,compressed_air,internet_access:fee,source_ref,denomination:en,demolished:building,fireplace,tourism,after_school,isced:level,nursery,preschool,bus,public_transport,government,org.pcanet:presbytery,org.pcanet:ref,name:fa,fuel:kerosene,denomination:wikidata,denomination:wikipedia,studio,roof:shape,baby_feeding,theatre,food,check_date:opening_hours:drive_through,wikipedia,old_name,previously,golf_cart,vehicle,screen,building:part,location,fuel:octane_98,picnic_table,was:amenity,building:material,townhall:type,fuel:octane_88,ways,type
fast_food,,,Hardee's,"POLYGON ((-76.0888987 36.8423755, -76.0888949 36.8423401, -76.0888391 36.8423441, -76.0888321 36.8422806, -76.0888883 36.8422766, -76.0888729 36.8421365, -76.0890097 36.8421268, -76.0890195 36.8422168, -76.0890468 36.8422149, -76.0890523 36.8422657, -76.0890259 36.8422676, -76.0890367 36.8423658, -76.0888987 36.8423755))",,,Virginia Beach,3342,23452,VA,Virginia Beach Boulevard,,,,,,,,+1 757-486-7941,1503993,https://locations.hardees.com/va/virginia-beach/3342-virginia-beach-blvd,Hardee's,Q1585088,,,,,burger,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046944194, 4046944181, 4046944182, 4046944164, 4046944163, 4046944126, 4046944122, 4046944149, 4046944148, 4046944159, 4046944160, 4046944193, 4046944194]",,,,,commercial,,,,,,,26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,,Walgreens,"POLYGON ((-76.0897639 36.8424552, -76.0897468 36.8423022, -76.089735 36.8423031, -76.0897156 36.8421292, -76.0897011 36.8421302, -76.0896983 36.8421043, -76.0897403 36.8420637, -76.0897722 36.8420614, -76.0897731 36.8420691, -76.0899924 36.8420533, -76.0899937 36.8420653, -76.0900467 36.8420615, -76.090088 36.8424318, -76.0900507 36.8424345, -76.0900528 36.8424536, -76.0899829 36.8424586, -76.0899808 36.8424396, -76.0897639 36.8424552))",,,Virginia Beach,3376,23452,,Virginia Beach Boulevard,,,,,,,,,,,Walgreens,Q1591889,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046944219, 4046944173, 4046944174, 4046944124, 4046944125, 4046944118, 4046944103, 4046944101, 4046944106, 4046944098, 4046944104, 4046944102, 4046944208, 4046944212, 4046944218, 4046944220, 4046944216, 4046944219]",,,,,commercial,,,,,,,42',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fast_food,,,KFC,"POLYGON ((-76.0897538 36.8412665, -76.0897381 36.8411954, -76.0897272 36.841197, -76.0897105 36.8411209, -76.0897386 36.8411169, -76.0897233 36.8410469, -76.0898452 36.8410298, -76.0898544 36.841072, -76.0898682 36.84107, -76.0899067 36.841245, -76.0897538 36.8412665))",,,Virginia Beach,3381,23452,VA,Virginia Beach Boulevard,,,,,,,,,,https://locations.kfc.com/va/virginia-beach/3381-virginia-beach-blvd,KFC,Q524757,,,,,chicken,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kentucky Fried Chicken,,,,,,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046943836, 4046943812, 4046943813, 4046943786, 4046943784, 4046943751, 4046943738, 4046943763, 4046943760, 4046943832, 4046943836]",,,,,commercial,,,,,,,29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fast_food,,,Wendy's,"POLYGON ((-76.0903171 36.8418781, -76.0904466 36.8418698, -76.0904603 36.8420077, -76.0904503 36.8420084, -76.0904591 36.8420979, -76.0903396 36.8421055, -76.0903171 36.8418781))",,,Virginia Beach,3382,23452,VA,Virginia Beach Boulevard,07:00-22:00,,,,,,,+1 757-305-9843,,https://locations.wendys.com/united-states/va/virginia-beach/3382-virginia-beach-blvd,Wendy's,Q550258,,,,,burger,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Th 06:30-01:00; Fr-Sa 06:30-02:00; Su 06:30-01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046944063, 4046944060, 4046944083, 4046944084, 4046944115, 4046944119, 4046944063]",,,,,commercial,,,,,,,30',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bank,,,PNC Bank,"POLYGON ((-76.0905203 36.8410805, -76.0904102 36.8408556, -76.090206 36.8409196, -76.0902534 36.8410164, -76.0902004 36.8410331, -76.0901633 36.8410447, -76.0902143 36.8411489, -76.0902496 36.8411378, -76.0903024 36.8411213, -76.0903141 36.8411451, -76.0905203 36.8410805))",,,Virginia Beach,3397,23452,,Virginia Beach Boulevard,,,,,,,,,,,PNC Bank,Q38928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046943749, 4046943624, 4046943656, 4046943729, 4968256770, 4115364022, 4046943794, 4968256771, 4046943780, 4046943788, 4046943749]",,,,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fuel,,,Sam's Club,"POLYGON ((-76.0877045 36.8408683, -76.0877488 36.8408621, -76.0879923 36.8408281, -76.0880463 36.8408206, -76.0880788 36.8409696, -76.0880271 36.8409768, -76.087788 36.8410102, -76.087737 36.8410173, -76.0877045 36.8408683))",,,Virginia Beach,,23452,,,,,,,,,,,,,Sam's Club,Q1972120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046943618, 11158698836, 11158698834, 4046943595, 4046943689, 11158698833, 11158698835, 4046943730, 4046943618]",,,,,yes,,,,,,,33',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
place_of_worship,3,1479483,Saint Aidans Church,"POLYGON ((-76.0830118 36.8478676, -76.0831468 36.8478342, -76.0832179 36.8480182, -76.0830824 36.8480517, -76.0830658 36.8480088, -76.082977 36.8480307, -76.0829879 36.848059, -76.082838 36.8480961, -76.0827919 36.8479766, -76.0826854 36.848003, -76.0826777 36.847983, -76.0826648 36.8479862, -76.0827231 36.8481372, -76.0825767 36.8481734, -76.0824847 36.8479352, -76.0826483 36.8478947, -76.0826001 36.8477696, -76.0827589 36.8477303, -76.082809 36.8478599, -76.0828398 36.8478523, -76.0828288 36.847824, -76.0829301 36.847799, -76.0829411 36.8478275, -76.0829781 36.8478183, -76.0829984 36.8478709, -76.0830118 36.8478676))",christian,,,3201,,,Edinburgh Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046949006, 4046948979, 4046949136, 4046949166, 4046949129, 4046949146, 4046949174, 4046949207, 356569408, 4046949127, 4046949110, 4046949115, 4046949233, 4046949257, 4046949072, 4046949038, 4046948935, 4046948902, 4046948997, 4046948989, 4046948968, 4046948954, 4046948973, 4046948963, 4046949008, 4046949006]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fuel,,,Wawa,"POLYGON ((-76.074228 36.8442949, -76.0742091 36.844216, -76.0749161 36.84411, -76.0749349 36.8441922, -76.074228 36.8442949))",,,Virginia Beach,2954,23452,VA,Virginia Beach Boulevard,,,,,,,,,,,Wawa,Q5936320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3158792477, 4046945373, 4046945292, 4046945356, 3158792477]",,,,,commercial,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
place_of_worship,,,,"POLYGON ((-76.0873576 36.8532311, -76.0874306 36.8531745, -76.0875002 36.853232, -76.0875959 36.8531579, -76.0875871 36.8531506, -76.0876124 36.853131, -76.0876952 36.8531994, -76.0875725 36.8532946, -76.0876019 36.8533189, -76.0875207 36.8533819, -76.0873805 36.8532661, -76.0873905 36.8532583, -76.0873576 36.8532311))",,,Virginia Beach,613,23452,,Lynnhaven Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046953328, 4046953302, 4046953327, 4046953291, 4046953182, 4046953169, 4046953313, 4046953364, 4046953382, 4046953410, 4046953353, 4046953347, 4046953328]",,,,,church,,,,,,,34',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
place_of_worship,4,1479520,Saint Nicholas Church,"POLYGON ((-76.0875043 36.8564458, -76.0873426 36.8563158, -76.0874595 36.8562218, -76.0874602 36.8561898, -76.0874255 36.8561898, -76.0874234 36.856115, -76.0873656 36.8561161, -76.0873663 36.8560633, -76.0874248 36.8560627, -76.0874241 36.8560517, -76.0874024 36.8560494, -76.0874009 36.855931, -76.0874226 36.8559264, -76.0874219 36.8559177, -76.0873641 36.8559188, -76.0873626 36.8558643, -76.0874233 36.8558619, -76.0874208 36.8557921, -76.0878353 36.8557877, -76.0878365 36.8558613, -76.0878956 36.8558608, -76.0878964 36.8559141, -76.0878862 36.8559142, -76.087887 36.8559632, -76.0879174 36.8559629, -76.0879181 36.8560096, -76.0878899 36.8560099, -76.0878972 36.8561121, -76.0878419 36.8561126, -76.087843 36.8561852, -76.0876708 36.8561869, -76.0876711 36.8562079, -76.0877716 36.8562862, -76.0877788 36.8562792, -76.0877875 36.8562885, -76.087817 36.8562624, -76.0878532 36.8562925, -76.0878257 36.8563158, -76.0878315 36.8563204, -76.0877441 36.8563807, -76.087708 36.8563517, -76.0877398 36.8563262, -76.087726 36.8563151, -76.0875831 36.8564301, -76.0875535 36.8564063, -76.0875043 36.8564458))",christian,catholic,Virginia Beach,712,23452,,Little Neck Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046954538, 4046954524, 4046954511, 4046954507, 4046954506, 4046954496, 4046954497, 4046954492, 4046954491, 4046954488, 4046954487, 4046954476, 356569480, 4046954473, 4046954474, 4046954468, 4046954467, 4046954444, 4046954443, 4046954466, 4046954465, 4046954471, 4046954472, 4046954478, 4046954477, 4046954480, 4046954481, 4046954494, 4046954495, 4046954504, 4046954505, 4046954508, 4046954518, 4046954517, 4046954521, 4046954515, 4046954522, 4046954525, 4046954526, 4046954532, 4046954530, 4046954527, 4046954523, 4046954537, 4046954534, 4046954538]",,,,,commercial,,,,,,,40',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fuel,,,7-Eleven,"POLYGON ((-76.0820026 36.8468187, -76.0822908 36.8468235, -76.0822891 36.846888, -76.0820009 36.8468832, -76.0820026 36.8468187))",,,Virginia Beach,,23452,,,,,,,,,,,,,7-Eleven,Q259340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046948191, 4046948195, 4046948237, 4046948236, 4046948191]",,,,,roof,,,,,,,33',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
place_of_worship,,,,"POLYGON ((-76.0805712 36.8469524, -76.080617 36.846929, -76.0806729 36.8469369, -76.0807043 36.8469675, -76.0807059 36.8470071, -76.080853 36.8470931, -76.0808118 36.8471385, -76.0807349 36.8470865, -76.080654 36.8471655, -76.0806423 36.8471588, -76.0806121 36.8471892, -76.0807368 36.8472674, -76.0806448 36.8473603, -76.0805164 36.8472781, -76.0804826 36.8473121, -76.0804964 36.8473216, -76.0803633 36.8474563, -76.0802344 36.847372, -76.0803686 36.8472401, -76.0803772 36.847244, -76.0804145 36.84721, -76.0804033 36.8472037, -76.08049 36.8471185, -76.0803916 36.8470536, -76.0804313 36.8470171, -76.0804538 36.8470316, -76.0805483 36.8469386, -76.0805712 36.8469524))",,,Virginia Beach,424,23452,,Kings Grant Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046957598, 4046957571, 4046957582, 4046957610, 4046957634, 4046957696, 4046957732, 4046957693, 4046957754, 4046957747, 4046957772, 4046957825, 4046957902, 4046957835, 4046957865, 4046957872, 4046957991, 4046957911, 4046957808, 4046957814, 4046957786, 4046957780, 4046957714, 4046957670, 4046957640, 4046957647, 4046957584, 4046957598]",,,,,church,,,,,,,48',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fire_station,5,2090097,Little Neck Fire Station Number 20,"POLYGON ((-76.0860849 36.8640677, -76.0860911 36.8639886, -76.0860553 36.8639868, -76.0860612 36.8639117, -76.0861016 36.8639137, -76.0861065 36.8638508, -76.0861486 36.863853, -76.0861492 36.8638455, -76.0862598 36.8638511, -76.0862592 36.8638599, -76.0863391 36.8638639, -76.0863341 36.8639277, -76.0864097 36.8639316, -76.0864039 36.8640058, -76.0862843 36.8639998, -76.0862782 36.8640775, -76.0860849 36.8640677))",,,Virginia Beach,,23452,VA,,,,,,,,,,,,,,,USGS Geonames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[367985612, 4046981835, 4046981832, 4046981751, 4046981755, 4046981672, 4046981679, 4046981666, 4046981673, 4046981690, 4046981698, 4046981765, 4046981771, 4046981849, 4046981847, 4046981889, 367985612]",,,,,yes,,,,,,,33',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
place_of_worship,3,1479011,Lynnhaven Church,"POLYGON ((-76.0908059 36.8691807, -76.0907774 36.8691686, -76.0907134 36.8692664, -76.0907051 36.8692629, -76.0906901 36.8692858, -76.0906269 36.8692591, -76.0906565 36.8692012, -76.0905239 36.8691451, -76.0904896 36.8691974, -76.0904581 36.8691841, -76.090469 36.8691675, -76.0903685 36.869125, -76.0903835 36.8691022, -76.090365 36.8690944, -76.0903581 36.8691049, -76.090259 36.869063, -76.090277 36.8690355, -76.0902584 36.8690277, -76.0903782 36.8688448, -76.0903947 36.8688518, -76.0904007 36.8688426, -76.0905165 36.8688917, -76.0905324 36.8688675, -76.0907364 36.8689538, -76.090698 36.8690124, -76.0907362 36.8690285, -76.0907312 36.8690361, -76.0909764 36.8691399, -76.0909918 36.8691163, -76.0910821 36.8691545, -76.0909689 36.8693272, -76.0908148 36.869262, -76.0908237 36.8692484, -76.0907749 36.8692278, -76.0908059 36.8691807))",christian,,Virginia Beach,1033,23452,,Little Neck Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[356568815, 4046988612, 4046988688, 4046988685, 4046988700, 4046988679, 4046988638, 4046988596, 4046988635, 4046988624, 4046988610, 4046988579, 4046988569, 4046988562, 4046988571, 4046988539, 4046988517, 4046988512, 4046988368, 4046988373, 4046988364, 4046988408, 4046988385, 4046988464, 4046988506, 4046988513, 4046988518, 4046988593, 4046988576, 4046988604, 4046988728, 4046988682, 4046988671, 4046988656, 356568815]",,,,,church,,,,,,,43',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bank,,,Wells Fargo,"POLYGON ((-76.0914345 36.8418082, -76.0914126 36.8417096, -76.0915998 36.8416829, -76.0916099 36.8417286, -76.0916945 36.8417165, -76.0917171 36.8417133, -76.0917352 36.841795, -76.0917156 36.8417978, -76.0916294 36.8418101, -76.0916423 36.8418677, -76.0914537 36.8418946, -76.0914345 36.8418082))",,,Virginia Beach,301,23452,,Little Neck Road,,,,,,,,,,,Wells Fargo,Q744149,,,,Wachovia Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046929415, 4046929375, 4046929362, 4046929381, 6112965665, 4046929377, 4046929408, 6112965666, 4046929419, 4046929442, 4046929453, 4046929415]",,,,,yes,,,,,,,30',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cafe,,,Starbucks,"POLYGON ((-76.0938431 36.8415457, -76.0938044 36.8413795, -76.0938793 36.8413683, -76.0938842 36.8413896, -76.0938913 36.8413885, -76.0938993 36.841423, -76.0938925 36.841424, -76.0939182 36.8415346, -76.0938431 36.8415457))",,,Virginia Beach,3504,23452,VA,Virginia Beach Boulevard,,,,,,,,+1 757-340-7047,14214,https://www.starbucks.com/store-locator/store/14214/little-neck-3504-virginia-beach-blvd-virginia-beach-va-2345244,Starbucks,Q37158,,,,,coffee_shop,,,Little Neck,wlan,Starbucks Coffee,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046929309, 4046929212, 4046929202, 4046929225, 4046929224, 4046929235, 4046929237, 4046929304, 4046929309]",,,,,commercial,,,,,,,30',,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fast_food,,,Dunkin',"POLYGON ((-76.0948672 36.8405001, -76.094865 36.8404907, -76.0948127 36.8404985, -76.0948078 36.8404772, -76.0947701 36.8404829, -76.0947581 36.8404141, -76.0948071 36.8404068, -76.0948013 36.840382, -76.0948831 36.8403698, -76.0948894 36.8403971, -76.0949048 36.8403948, -76.0949092 36.840414, -76.0949965 36.8404009, -76.0950077 36.8404488, -76.0949686 36.8404547, -76.094973 36.8404736, -76.0949239 36.840481, -76.0949262 36.8404913, -76.0948672 36.8405001))",,,Virginia Beach,3529,23452,VA,Virginia Beach Boulevard,Mo-Sa 05:00-20:00; Su 05:00-15:00,,,,,,,+1 757-904-3434,358796,https://locations.dunkindonuts.com/en/va/virginia-beach/3529-virginia-beach-blvd/358796,Dunkin',Q847743,,,,,donut;coffee_shop,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,Dunkin' Donuts,,,,,,,,,,,,,,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046928918, 4046928911, 4046928916, 4046928903, 4046928910, 4046928881, 4046928874, 4046928862, 4046928856, 4046928868, 4046928865, 4046928880, 4046928870, 4046928891, 4046928892, 4046928901, 4046928907, 4046928912, 4046928918]",,,,,yes,,,,,,,31',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fast_food,,,Burger King,"POLYGON ((-76.0976388 36.8410775, -76.0975911 36.8408557, -76.0977446 36.8408344, -76.0977636 36.8409231, -76.0977756 36.8409215, -76.0978063 36.8410643, -76.0977701 36.8410693, -76.0977681 36.8410596, -76.0976388 36.8410775))",,,Virginia Beach,3648,23452,VA,Virginia Beach Boulevard,06:00-19:00,,,,,,,+1 757-340-7337,1602,https://www.bk.com/store-locator/store/restaurant_833,Burger King,Q177054,,,,,burger,,,,wlan,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046929129, 4046929058, 4046929054, 4046929081, 4046929080, 4046929125, 4046929127, 4046929124, 4046929129]",,,,,yes,,,,,,,29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fast_food,,,Taco Bell,"POLYGON ((-76.1003024 36.8404596, -76.1003467 36.8404568, -76.1003622 36.8406129, -76.1002277 36.8406215, -76.1002123 36.8404654, -76.1003024 36.8404596))",,,Virginia Beach,3708,23452,VA,Virginia Beach Boulevard,Mo-Th 07:00-02:30; Fr-Sa 07:00-03:00; Su 07:00-02:30,,,,,,,+1 757-463-3543,,https://locations.tacobell.com/va/virginia-beach/3708-virginia-beach-blvd.html,Taco Bell,Q752941,,,,,tex-mex,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046928898, 4046928897, 4046928956, 4046928962, 4046928899, 4046928898]",,,,,yes,,,,,,,26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fuel,,,BJ's Gas,"POLYGON ((-76.1001737 36.8407596, -76.100372 36.8407474, -76.1003974 36.8410133, -76.1001991 36.8410255, -76.1001737 36.8407596))",,,Virginia Beach,3710,23452,,Virginia Beach Boulevard,,,,,,,,,,,BJ's Wholesale Club,Q4835754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046929017, 4046929009, 4046929113, 4046929118, 4046929017]",,,,,roof,,,,,,,31',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bank,,,Southern Bank,"POLYGON ((-76.1010473 36.8407606, -76.1010204 36.8404774, -76.1011608 36.8404688, -76.1011558 36.840416, -76.1013324 36.8404053, -76.1013433 36.8405188, -76.1014449 36.8405126, -76.1014519 36.8405867, -76.1013524 36.8405928, -76.1013613 36.8406868, -76.1011894 36.8406972, -76.1011945 36.8407516, -76.1010473 36.8407606))",,,Virginia Beach,3720,23452,,Virginia Beach Boulevard,,,,,,,,,,,Southern Bank,Q7569660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046929018, 4046928904, 4046928900, 4046928883, 4046928872, 4046928923, 4046928920, 4046928944, 4046928947, 4046928981, 4046928984, 4046929012, 4046929018]",,,,,commercial,,,,,,,49',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fast_food,,,McDonald's,"POLYGON ((-76.1029608 36.8404769, -76.102961 36.8404551, -76.1029094 36.8404548, -76.1029106 36.8402761, -76.1031622 36.8402773, -76.103161 36.8404563, -76.1031223 36.8404561, -76.1031222 36.8404776, -76.1029608 36.8404769))",,,Virginia Beach,3736,23452,VA,Virginia Beach Boulevard,05:00-24:00,,,,,,,+1 757-463-4679,,https://www.mcdonalds.com/us/en-us/location/7695.html,McDonald's,Q38076,,,,,burger,,,,wlan,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4046928902, 4046928894, 4046928893, 4046928830, 4046928831, 4046928896, 4046928895, 4046928905, 4046928902]",,,,,commercial,,,,,,,25',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
